pred
0.009755132984477333
0.01084581539457121
0.010576332067736442
0.010535193053526293
0.010488139916660952
0.011120000174221573
0.011843162197327728
0.011118800201375068
0.011181009060374343
0.011370220596097533
0.01127691310759131
0.011863079901140713
0.011090535755783767
0.011155626746271213
0.010948969659744335
0.01120087660360844
0.01091362901695099
0.01056263374875567
0.010976414902373062
0.011883982667955689
0.011667868692108632
0.011243399646587174
0.011018289321424707
0.010517098367524916
0.010315932937308916
0.011490842671033338
0.012422854851540016
0.012373142564731448
0.01060586594136131
0.011816314867308983
