pred
0.008957405812790168
0.0104919909387515
0.011478766557115681
0.010830929832028435
0.009908845681824173
0.010395316096818999
0.010308696849506749
0.010326548917865677
0.011654793065512675
0.011899211109006158
0.011813401962164405
0.011219753132048746
0.012050308149888042
0.012974531020925884
0.010689809926275867
0.012846430050170152
0.010108973494248219
0.011464558674917247
0.01154753977672017
0.0120601821657986
0.011659532314334906
0.01208819249153353
0.01163776781420612
0.012034839483976587
0.010954370969578863
0.012671639862553125
0.01330855242294815
0.014151213552440797
0.012698370018023125
0.0114891643287557
