IBOV,DOL,PETR,VALE,BBDC,WTI,PRE5Y,VOL20D,VOL20D10P
-0.006931136,-0.004413736,-0.028065453,0.003113651,-0.00992564,-0.02504022,-0.000817637,0.013393606,0.008186515
0.008908941,0.001221534,-0.014141264,0.017870456,0.006834447,0.000274085,0.001296118,0.013079645,0.008554955
0.0068408,-0.001163332,0.031074876,0.000407083,0.012307848,0.005738505,-0.004725362,0.012981628,0.00895757
-0.00873062,-0.005427343,-0.018832948,0.033813364,-0.012307848,0.016618636,-0.013653467,0.012628312,0.009245987
0.009035832,-0.000351165,0.007575794,0.018130919,0.010777625,0.02487888,0.010200672,0.011485827,0.008521173
0.005969216,0.00040968,0.007518832,0.007698267,0.001224365,-0.004716372,0.009564606,0.010167103,0.008533196
1.44E-05,-0.003223446,0.029522439,0.000574988,0.027456846,0.022078819,-0.005370798,0.00991897,0.008516211
0.002899243,-0.007542314,-0.00766567,0.002105465,0.009478744,0.026617541,0.004309356,0.007790272,0.008245886
0.011456683,-0.006467906,0.00766567,0.00951482,0.011432046,0.020060108,-0.002496899,0.007959539,0.007866702
0.002204633,0.00688185,-0.004373185,0.000757289,-0.005260094,-0.001717792,-0.005599418,0.007891364,0.009746407
0.012691905,-0.010460098,-0.014716969,0.012600073,0.024885543,0.017046559,0.002557065,0.008186515,0.009652105
-0.010463769,0.00417338,-0.042398477,0.002985634,-0.004009169,0.004577218,-0.002751678,0.008554955,0.009902535
-0.008870974,0.001664487,-0.021892978,-0.003546434,-0.000574053,-0.022729632,-0.002422075,0.00895757,0.009820293
0.012648862,-0.010688902,0.027292142,-0.003371421,0.022428193,0.016097909,-9.80E-06,0.009245987,0.00957547
0.001947036,-0.000300219,-0.005785937,0.005612737,-0.003374581,-0.005823846,-3.58E-05,0.008521173,0.010041898
0.010209036,-0.007111463,-0.00543058,-0.000933271,0.020630785,0.016515251,-0.006762414,0.008533196,0.010015523
0.000251106,0.005308252,0.027997994,0.00372787,-0.003316753,-0.003861475,-0.014725323,0.008516211,0.010064148
0.001923051,-0.000601793,-0.005689376,-0.007469689,-0.008619545,-0.018055877,-0.00076067,0.008245886,0.010098465
-0.001323443,0.001263348,0.004175371,0.021326724,0.004180026,0.022278601,-0.001088289,0.007866702,0.010156814
-0.026442592,0.01064476,-0.043350441,-0.024142305,-0.018524246,-0.042926101,0.024120694,0.009746407,0.010190279
0.007713898,-0.005069039,-0.011537824,0.029266767,0.017967917,0.029228087,-0.004354865,0.009652105,0.010344962
-0.010738665,0.016484216,-0.033777372,-0.016194686,-0.017967917,-0.02346366,0.013064376,0.009902535,0.010101967
-0.001767483,0.003463766,0.002067398,0.000927214,0.012667305,0.01389773,0.008575358,0.009820293,0.009810144
0.000733238,-0.000410329,0.014760416,0.008306462,0.012232568,0.010419953,0.00347952,0.00957547,0.010048716
0.016534014,-0.001643,0.050784414,0.014598799,0.019428713,0.007290433,-0.011851785,0.010041898,0.01004688
-0.0024344,0.011386652,0.013067058,-0.010013739,-0.045746022,-0.00851069,0.008897117,0.010015523,0.009879731
-0.003520531,-0.005647923,0.00266921,-0.019400147,-0.011699377,0.003656311,-0.004041535,0.010064148,0.010198569
0.005007351,-0.006620019,-0.015736268,-1.51E-76,0.006009461,-0.009165967,-0.014531332,0.010098465,0.010769017
0.012472654,0.003110422,0.024456702,0.022141126,0.026743325,0.01812812,-0.005853981,0.010156814,0.010968459
0.004795637,-0.003874836,0.019069563,-0.011009286,0.012971066,0.006414847,0.001569088,0.010190279,0.009874276
0.01505905,-0.01326405,0.018349139,0.025322421,0.010365614,0.023869157,0.004805301,0.010344962,0.00973812
-0.005343383,0.000834177,-0.009132484,0.001976818,0.001626898,0.004153692,0.008973179,0.010101967,0.010293176
0.000702175,0.011134917,0.010222798,0.007155666,0.005134453,0.0025299,0.014238028,0.009810144,0.01165303
-0.01355192,0.000176684,-0.015004856,-0.003571432,-0.030098031,-0.00034461,-0.000587807,0.010048716,0.012978094
-0.000572158,0.0076849,0.000368664,-0.001790511,0.013793322,0.008351973,-0.010336934,0.01004688,0.012878063
-0.006203068,0.002451411,-0.015227778,0.004291852,-0.024966623,2.07E-67,0.002670112,0.009879731,0.012889256
-0.011698188,0.003607801,-0.033101748,-0.018732536,-0.003940337,-0.033363456,0.000226828,0.010198569,0.012792448
-0.016839154,0.009998638,-0.017561427,-0.020388253,-0.011059236,-0.030502933,0.021295342,0.010769017,0.013705863
0.00742984,-0.008489555,0.001966569,-0.001485608,-0.008303555,-0.02334832,-0.005009318,0.010968459,0.013661243
0.015275514,-0.005233483,0.017527226,0.026228005,0.005448042,0.01786752,0.005771532,0.009874276,0.013149175
0.001637516,0.003317718,-0.007751977,0.003794385,0.009109087,-0.002812941,-0.000447732,0.00973812,0.013131013
-0.018003888,0.00214773,-0.025218042,-0.002708805,-0.021192087,-0.005034083,0.023292524,0.010293176,0.013115014
-0.024422658,0.006934039,-0.016496049,-0.025642431,-0.018402739,-0.005554541,-0.005743648,0.01165303,0.013286812
0.024379574,-0.008675088,0.023653137,0.025099788,0.021292915,0.029514337,-0.012559125,0.012978094,0.013284627
-0.016499026,0.00330809,-0.01011131,-0.015228255,-0.008141947,0.007900448,0.000749898,0.012878063,0.013420802
-0.004671876,-0.001507596,0.004056801,0.002216067,-0.002923979,0.021934842,0.01340364,0.012889256,0.013540768
-0.002993816,-0.006345162,-0.004463387,-0.012062872,-0.017129775,-0.018958472,-0.004531619,0.012792448,0.013068386
0.023934014,-0.004448093,0.026882261,0.031970388,0.021804046,0.030786068,-0.010916166,0.013705863,0.013216963
0.00262112,-0.00182005,0.005527057,0.010791472,0.009860869,0.014079097,0.000151884,0.013661243,0.012699681
0.003431619,-0.010099604,0.011741818,0.012444605,-0.020408872,0.013547283,-0.000771982,0.013149175,0.012977237
-0.003086489,-0.002555798,0.006206381,0.004407235,-0.017831082,0.001680579,0.003042189,0.013131013,0.012600457
-0.003081622,-0.000654859,-0.019918643,-0.002289338,-0.012066511,-0.007190234,-0.003158585,0.013115014,0.011868726
-0.016915414,0.009778145,-0.013902905,-0.022464842,-0.002735148,-0.004407036,0.007546394,0.013286812,0.010469975
-0.004336552,0.007754254,0.015873349,0.01093887,-0.009478744,0.000566091,0.006612911,0.013284627,0.010447799
0.006783171,0.003154945,0.011741818,0.012407107,-0.003076926,-0.006130809,-0.009400372,0.013420802,0.010021202
0.011421047,-0.008670744,0.008138003,0.024705501,0.011337643,0.009182176,0.003091558,0.013540768,0.01000042
-0.00557056,-0.004659264,-0.003092387,-0.008803026,0.003953175,-0.003277765,-0.003721517,0.013068386,0.010392345
-0.012766255,0.005247499,-0.017969233,-0.015374167,-0.010985768,0.003729029,0.012051935,0.013216963,0.008949403
-0.008344725,-5.88E-05,-0.000788644,-0.000880669,-0.015149463,-0.010772911,0.000178773,0.012699681,0.009183055
0.009978869,0.007966303,0.023007449,0.002639685,0.003110422,0.003528143,-0.003957172,0.012977237,0.009219355
-0.010617946,-0.003740944,-0.01436639,-0.007054703,-0.015649772,0.007470323,0.003205224,0.012600457,0.009471176
0.014039514,-0.006875303,0.007791235,0.01213842,0.015960282,0.006967103,-2.55E-05,0.011868726,0.009612384
0.003745871,-0.000648834,-0.001942125,-0.002801613,0.019674782,0.005917507,-0.016875694,0.010469975,0.008893951
0.00021905,0.000648834,0.001165728,-0.003161225,-0.003965233,0.011180722,0.007103862,0.010447799,0.00879347
-0.010008301,-0.003425875,0.011583141,-0.028909936,-0.020377365,0.001649893,0.00658815,0.010021202,0.008732738
0.003489326,0.000295797,0.023146547,-0.00891158,-0.001873244,0.005370759,-0.006666092,0.01000042,0.009147574
0.013314843,-0.007242537,0.011560822,0.006917923,0.014888612,-0.003833311,-0.00498437,0.010392345,0.009585641
0.005092014,-0.010782421,0.011795198,0.00380263,0.00522034,-0.014145445,-0.005193064,0.008949403,0.008987727
0.009449613,-0.007253417,-0.010683469,0.029209557,0.011874093,0.002295459,-0.008314144,0.009183055,0.008629845
0.005061353,0.009599494,-0.003710579,0.020501065,0.008738944,-0.024313276,0.001689009,0.009219355,0.008760265
0.010947156,0.005871093,0.011825711,0.017895663,0.018430962,0.010128641,0.005839858,0.009471176,0.008508325
-0.007242265,0.006252439,-0.004049334,-0.012920955,-0.026867288,-0.021604915,0.001641186,0.009612384,0.008626691
-0.007409285,0.001008633,-0.014116133,-0.007557576,-0.017089217,-0.003400593,0.013275326,0.008893951,0.008666773
0.000998688,0.000355745,0.009309321,-0.001898352,0.001845019,0.013197417,0.008135266,0.00879347,0.008691352
0.00421203,0.000770348,0.006281196,0.010482096,0.005209143,0.020738198,-0.005722689,0.008732738,0.008958284
0.017021987,-0.007730311,0.027249642,0.027315811,0.019371066,0.008089244,0.006559329,0.009147574,0.009446579
-0.012799343,-0.005567043,-0.021373753,-0.007010544,-0.012366317,-0.005020748,-0.000780537,0.009585641,0.009311911
0.003091891,0.010390635,0.0087496,0.004345653,0.009364213,0.001530724,0.010450611,0.008987727,0.010132363
0.004380766,-0.003872395,0.009788006,0.012387639,0.000914216,-0.001640151,-0.004041702,0.008629845,0.010584541
-0.01221491,-0.001792329,-0.015267472,-0.021905954,-0.011950502,-0.005816841,-0.002435766,0.008760265,0.010139274
-0.007119405,-0.00143618,-0.001099505,-0.016920877,-0.018040925,-0.025529506,0.000783161,0.008508325,0.011014632
-0.00617188,0.000897854,-0.008100192,0.006802747,-0.008194184,-0.003846594,0.002510902,0.008626691,0.011043991
0.004229252,-0.000478755,-0.001850139,0.006756782,0.015387335,-0.016918556,0.006268137,0.008666773,0.011216321
-0.010381242,-0.000778466,-0.006316202,-0.000842105,-0.005938445,0.012497973,0.008731249,0.008691352,0.011974562
-0.009637466,0.005138635,0.001489758,-0.00999077,0.004066954,-0.01993032,0.003124265,0.008958284,0.011130619
-0.020082755,0.00356952,-0.007471084,-0.029182767,-0.024013792,0.042880266,0.000138436,0.009446579,0.012116463
-0.001845863,-0.006553884,0.015625318,0.000175208,-0.015144481,0.031709702,0.012527846,0.009311911,0.012541399
0.018941059,-0.007018415,0.020099343,0.024402007,0.001297859,-0.016064158,-0.003112673,0.010132363,0.012536546
-0.017230143,0.00324539,0.005772022,-0.018811496,-0.012726555,0.002676781,-0.011790241,0.010584541,0.013347486
0.001138986,0.001019521,0.008239344,-0.002267377,-0.007912999,-0.004017863,0.006433033,0.010139274,0.013169844
-0.022646822,0.003948318,-0.014735217,-0.016372164,-0.034004286,-0.017485921,0.010188709,0.011014632,0.013203389
0.001423858,0.001729949,-0.014588151,0.00742709,0.010221554,-0.018028851,-0.000596414,0.011043991,0.013525601
0.006237962,-0.008078797,-0.009597711,-0.007959713,0.026757449,-0.005228011,-0.01680733,0.011216321,0.013532673
-0.023911039,-0.002526773,-0.029358526,-0.030838257,-0.018654771,-0.003033133,-0.004001786,0.011974562,0.013394504
0.005590337,0.005047178,0.003431843,0.012919841,0.002015452,-0.001754079,0.010369361,0.011130619,0.012605042
0.018077404,-0.002340165,0.004936406,0.020401567,0.03624779,-0.012365464,0.002450497,0.012116463,0.012690537
0.01212301,0.001620697,0.013170463,0.019298845,0.002585651,-0.008687945,0.004488124,0.012541399,0.012505743
-0.003250616,0.000719468,0.008190664,-0.003306939,0.013147536,-0.006355318,-0.004039758,0.012536546,0.012442609
0.018444783,0.001257824,0.012527798,0.009542885,0.026718547,0.00802736,-0.011440687,0.013347486,0.012744513
0.001596925,-0.00600386,-0.002199414,0.001380501,0.001239926,0.014806311,-0.008577412,0.013169844,0.011501009
0.005628007,0.001865055,0.004394002,-0.010226279,-0.005591813,-0.000235183,-0.001881159,0.013203389,0.011870869
-0.012251737,0.002098259,0.013413288,-0.02016633,-0.025576842,0.02403667,-0.003027881,0.013525601,0.012598027
0.007064199,0.002870472,0.033289193,0.018382208,0.003878479,-0.007315884,0.002976193,0.013532673,0.011396475
0.000567766,-0.006109633,-0.011913245,-0.008788506,0.005468889,-0.032465175,-0.002055966,0.013394504,0.011430789
-0.000687337,-0.001804078,0.008074469,0.003416962,0.003842464,-0.014018882,-0.003876785,0.012605042,0.010812962
0.007163899,-0.000300996,-0.000699545,0.010714388,0.022437345,-0.0088442,0.001292432,0.012690537,0.011041104
-0.017078058,0.001203442,-0.010198787,-0.019007207,-0.015748357,0.015337215,-0.0004208,0.012505743,0.011048585
0.015563176,-0.002167239,0.02133321,0.016873493,-0.000952835,0.018883737,0.003439069,0.012442609,0.010446631
0.012759909,-0.004530224,0.002073972,0.007448164,0.017638253,-0.008516703,0.011949478,0.012744513,0.01044651
-0.001953628,-0.005280901,0.004135085,-0.016926907,0.002183067,0.019904642,-0.000923448,0.011501009,0.010822802
-0.011073852,0.006793257,-0.018393717,-0.037159945,-0.022685283,-0.008891105,0.000529774,0.011870869,0.010494673
-0.018349689,0.003740803,-0.015175869,-0.028757184,-0.03766679,-0.01777506,-0.003375909,0.012598027,0.010124169
0.009704425,0.002105581,0.001776515,0.013724958,0.009222727,-0.016820245,-0.00258162,0.011396475,0.01003858
0.007246787,-6.01E-05,0.003897259,0.003402007,0.006210185,-0.000262166,-0.003096402,0.011430789,0.010244058
-0.002444588,0.001261299,-0.008522779,-0.018087118,0.009727703,-0.04061811,0.008103736,0.010812962,0.010265904
-0.015082199,0.001859015,-0.009315725,-0.025293177,-0.019221963,0.007367065,0.001152737,0.011041104,0.01031869
0.003221979,0.008709194,0.010741242,0.027979288,1.46E-89,0.034604413,0.008257121,0.011048585,0.009595539
0.009977993,-0.007810909,-0.00643089,0.01313429,0.013072082,-0.004254129,-0.005327271,0.010446631,0.009242946
-0.002844995,-0.003658065,0.008209934,0.002266718,0.008728033,0.012637873,0.006608907,0.01044651,0.008933645
0.013242465,-0.000540849,0.007084691,-0.005676458,0.032613307,0.020877484,-0.000236674,0.010822802,0.008905214
0.00320596,-0.002467577,0.01018446,0.014879265,-0.01348617,0.00641381,-0.004544398,0.010494673,0.008939599
-0.003886886,-0.00132658,-0.006660848,-0.012037008,-0.000631712,-0.001666425,0.005307691,0.010124169,0.007650367
0.003444278,0.000603209,0.007359416,0.000189197,-0.000948317,-0.00146356,-0.003572097,0.01003858,0.007693004
-0.008491645,0.00108486,-0.010177312,-0.006643282,-0.004119797,-0.012978329,0.001157978,0.010244058,0.007853252
0.003357852,-0.004588549,-1.79E-87,0.020358856,-0.000635324,0.007679875,0.009926698,0.010265904,0.00897098
0.008551542,-0.013341247,0.000705219,-0.012959145,0.030665732,-0.005200664,-0.000579301,0.01031869,0.008388203
0.008624846,-0.00178007,0.004922654,0.008470639,0.027357329,0.022755685,0.000887573,0.009595539,0.008394666
0.009894607,-0.009382206,0.008034978,-0.006393403,0.004487666,0.012720113,-0.006616245,0.009242946,0.00819593
0.006260319,-0.001924331,-0.004533574,0.021277398,-0.008995563,0.005466768,-0.002805139,0.008933645,0.009231465
0.001920597,-0.001119055,-0.008424058,0.00460618,-0.004830927,-0.002966356,0.003517991,0.008905214,0.009082743
-0.011535848,0.003229415,-0.007074667,-0.015748357,-0.003942386,0.005178411,-0.00040611,0.008939599,0.009614416
0.002025874,-0.017892251,-0.006053072,-0.008250562,0.007266154,0.013197699,0.002343587,0.007650367,0.009584386
-0.006642808,-0.006904224,0.000357079,-0.002073321,-0.021342273,0.022063048,5.03E-06,0.007693004,0.009567747
-0.008094607,0.003553078,-0.018739287,0.001319883,-0.006492526,-0.024982818,-7.18E-05,0.007853252,0.009829608
-0.018777392,0.006124723,-0.031033152,-0.020368078,-0.012170536,-0.034847209,-0.004378812,0.00897098,0.009947427
-0.006147775,0.001698167,-0.01893996,-0.014528101,0.002195391,0.008005359,-0.010141779,0.008388203,0.009870659
-0.003133382,-0.00693659,-0.006522179,0.000585195,-0.00881063,0.010544351,0.001798166,0.008394666,0.009761578
0.006107027,-0.00329594,0.020949157,-0.00253832,-0.004434597,0.01327804,-0.004248675,0.00819593,0.009886741
-0.019213454,0.008282537,-0.03998995,-0.010020715,-0.002224695,-0.022885257,0.001785347,0.009231465,0.009722514
0.011294231,-0.008663538,0.009371408,0.009042719,0.007291204,0.004488425,0.002749963,0.009082743,0.009608715
0.013512096,-0.001525456,0.021531012,0.018035978,0.017843641,0.033578,0.006298996,0.009614416,0.010507106
-0.001283295,0.000508744,-0.004192878,0.009754309,-0.001552554,-0.000358141,0.00664549,0.009584386,0.010541351
0.002564945,-0.005610471,0.00076365,0.000761035,0.005577951,0.000358075,-0.007962762,0.009567747,0.010635442
-0.013192803,0.004465432,-0.017713209,-0.013017029,-0.01588571,0.005267145,-0.004361721,0.009829608,0.011051591
-0.008958881,0.010825289,-0.011330459,-0.007736983,-0.024472857,0.000623067,-0.005449261,0.009947427,0.010524454
0.006964863,-0.011844202,0.005876608,0.005615273,0.010561788,0.008947209,-0.001358157,0.009870659,0.010722606
-0.010182923,0.002863053,0.005065275,-0.011067,-0.008633147,-0.00317994,-0.002616591,0.009761578,0.010758233
-0.017630292,0.008477308,-0.010941883,-0.023107575,-0.030651242,-0.021733186,0.001345912,0.009886741,0.01118239
-0.010990238,0.010278356,-0.005121146,-0.018756222,-0.000662471,-0.016500674,0.005774147,0.009722514,0.010775785
-0.003275026,0.009432861,-0.03414672,0.012543155,0.006275826,1.39E-17,-0.003645757,0.009608715,0.010367697
0.015803308,-0.001236094,-0.010682107,0.000201025,0.020531925,-0.030699709,-0.005577523,0.010507106,0.009760811
0.003161862,-0.000556741,0.015980672,0.004012041,0.003863495,0.034995202,-0.004891023,0.010541351,0.009748113
0.00393832,-0.005646753,0.003246756,-0.002405293,0.015622827,0.030143168,0.001341949,0.010635442,0.010596513
-0.017116492,0.00787186,-0.027522789,-0.029944187,-0.004438815,-0.054766008,-0.004502294,0.011051591,0.010341685
0.003568693,6.17E-05,-0.0138396,0.001859313,0.002855785,0.006618831,0.0001177,0.010524454,0.010624814
-0.012072012,0.006461362,-0.006779687,-0.016439867,-0.026000502,0.006877745,0.002772789,0.010722606,0.010501626
-0.006441195,0.000367963,0.017699577,-0.003994539,-0.009147401,-0.023456103,-0.003702165,0.010758233,0.009882034
0.013343861,-0.004855721,0.019032432,0.010269398,0.005890069,-0.005276511,-0.003406422,0.01118239,0.010492949
-0.013168797,-0.006366496,-0.012371292,0.003122726,-0.026447823,0.031852427,0.000908584,0.010775785,0.010842357
-0.007555524,0.002848299,-0.019271648,0.008898145,3.20E-96,-0.015493196,0.001391178,0.010367697,0.010248081
0.003665089,-0.002786293,0.014696884,0.004316997,2.24E-96,0.011768422,0.002737264,0.009760811,0.01113374
-0.004017902,0.011528038,-0.016390365,-0.001026167,0.00100452,-0.021304511,0.000484398,0.009748113,0.011101091
0.015770411,-0.004299761,0.010537505,0.009401255,0.019224987,0.021102776,0.007033065,0.010596513,0.010472397
0.000820681,0.002275034,0.002094242,0.002438035,-0.009234894,0.016507803,-0.002691441,0.010341685,0.010567767
0.011138593,-0.007768705,0.012474174,0.015504187,0.028741364,-0.005971355,-0.003807343,0.010624814,0.010576535
0.003053152,-0.010390512,0.00371211,0.005976113,-0.000644122,0.003984863,-0.002269447,0.010501626,0.010751677
0.010375522,-0.010838848,0.000415196,0.002191454,0.005171311,0.020858686,0.00183819,0.009882034,0.010280321
-0.018886612,0.005497123,-0.003742986,-0.009598154,-0.016577659,-0.023646422,-0.002050431,0.010492949,0.010095165
0.012646197,-0.005180377,-0.002085506,0.001606104,0.006208156,0.001096109,-0.002756423,0.010842357,0.010283542
0.001897977,-0.00323553,-0.007123433,-0.008460969,0.004874096,-0.001295531,0.001762077,0.010248081,0.01026664
-0.019983868,0.003932019,-0.024692613,-0.007717341,-0.016340233,-0.012139602,0.002438565,0.01113374,0.01026607
0.002375599,-0.002344667,-0.008658063,-0.001836548,0.019576482,0.00110971,-0.004230595,0.011101091,0.009575695
-0.002930718,0.003356877,0.008658063,0.00081666,-0.001940492,0.015904311,-0.00609332,0.010472397,0.009570933
0.006893308,0.004668189,0.021322769,0.010960126,-0.007473633,0.011641805,0.000260894,0.010567767,0.009077155
-0.012222242,0.004897046,0.000843526,-0.011164228,-0.014454917,-0.026336926,-0.004394894,0.010576535,0.0090843
-0.010824439,-0.005715557,-0.016578488,-0.018749905,0.000992228,-0.02137486,4.55E-05,0.010751677,0.010093384
0.002930146,-0.004735306,0.011506626,0.004979263,0.009213622,0.022079546,0.004150824,0.010280321,0.009726457
-0.009708736,0.011139547,-0.012793351,-0.006644543,0.006854931,-0.046764442,-0.00020551,0.010095165,0.008867775
-0.011805857,0.008413624,-0.000429277,-0.01131376,-0.01112213,0.001264622,-0.000366166,0.010283542,0.009139076
0.002935896,-0.00985414,-0.002149152,-0.005069719,-0.003294896,-0.020535913,0.001647376,0.01026664,0.008687385
0.001783567,-0.001442594,-0.006042314,0.01534127,0.003294896,0.002255035,-0.001526404,0.01026607,0.008824792
0.004160181,-0.003647115,0.006042314,0.009134379,0.000657678,0.005028631,0.005856532,0.009575695,0.008887301
-0.003735212,-0.000567126,0.000860215,0.003301014,0.007532376,0.013357561,0.000143937,0.009570933,0.008999359
-0.002913021,0.008785748,-0.016909139,0.00677412,-0.007203698,0.002092627,-0.004422609,0.009077155,0.009750832
0.003272468,-0.00331696,0.009140434,-0.007392231,0.004917237,-0.002644047,0.001814626,0.0090843,0.0096593
0.017600985,-0.010777528,0.015904053,0.012086596,0.023271897,0.024517709,0.003264759,0.010093384,0.010419022
0.000481402,-0.004827552,-0.002989539,0.000610687,0.007955491,0.020773051,0.001136109,0.009726457,0.010809036
0.001122371,-0.007285308,0.014437618,0.007097262,0.004743092,0.004733114,0.007285846,0.008867775,0.010550815
0.015755869,-0.002054575,0.001263956,0.04349371,0.003149609,-0.005154922,-0.006878333,0.009139076,0.01071717
-0.013440787,0.005897075,-0.010135222,-0.020261185,-0.003416683,0.022011007,0.0036919,0.008687385,0.010772514
-0.007531703,0.001405033,-0.002124496,-0.003319343,-0.012208635,-0.002582779,-0.00205467,0.008824792,0.010699463
-0.005738483,-0.006209808,0.005091229,0.006239053,-0.014274628,0.02078183,0.003810916,0.008887301,0.011673508
-0.011218999,0.004613027,-0.008073126,-0.006825965,-0.016752969,-0.025655589,0.001462354,0.008999359,0.011663907
-0.021194195,0.010238889,-0.012449184,-0.008647853,-0.030680289,-0.010869672,0.001139905,0.009750832,0.011665291
-0.008655319,-0.004565928,-0.001296737,0.000789266,-0.022016131,0.023369189,0.002389969,0.0096593,0.010978316
0.016033839,0.000381291,0.011610537,0.012349466,0.02502667,0.006446684,3.16E-05,0.010419022,0.011477155
-0.016452659,0.001016067,-0.018990644,-0.013731091,-0.024341973,-0.023634931,0.001382463,0.010809036,0.011679657
-0.003373703,-0.000825475,0.001741402,-0.00059271,-0.016563526,0.015441521,0.004998326,0.010550815,0.010891112
-0.010835588,0.002157498,-0.01005473,0.002960042,-0.022520304,-0.013459153,-0.000428431,0.01071717,0.010547026
0.004155401,-0.006997039,-0.004844757,0.002165142,0.014134511,0.016026813,-0.001301686,0.010772514,0.011025679
0.000626052,-0.004734797,-0.011992149,-2.40E-103,0.012205906,0.00633949,0.001277057,0.010699463,0.011734883
0.019149361,-0.003469326,0.027326513,0.002944932,0.023973751,0.00862643,0.004196223,0.011673508,0.01674473
0.000132745,-0.001932617,-0.001305199,0.003131731,0.001690617,0.005743378,-0.00141329,0.011663907,0.01689777
-0.00499003,-0.007183335,0.022811404,-0.000782014,-0.012578782,-0.005642332,0.005108588,0.011665291,0.023993812
-0.010577674,-0.004295763,0.006785437,-0.000978378,-0.001369394,0.006445787,-0.004211318,0.010978316,0.027540504
-0.017870522,0.01623948,-0.002962965,-0.007664379,-0.012409673,-0.022436351,0.006314305,0.011477155,0.027141416
0.007179763,0.003523499,-0.003822472,0.00903384,0.017876035,0.000821018,0.011386273,0.011679657,0.028888084
0.001956931,-0.007445955,-2.49E-100,-0.019145951,0.005097717,-0.018637939,-0.004886022,0.010891112,0.028940909
-0.004908069,0.005589658,-1.74E-100,0.000398486,0.009446764,-0.007342947,-0.007949959,0.010547026,0.029527318
-0.021149737,0.003772986,-0.014142083,-0.02113818,-0.03346164,-0.012714729,-0.01405132,0.011025679,0.029472632
-0.022819912,-0.003452689,-0.038720191,-0.026596764,-0.016454073,-0.020577079,-0.0005499,0.011734883,0.029729517
-0.058935714,0.012348979,-0.076422828,-0.059397836,-0.037034612,-0.057344115,-0.004386809,0.01674473,0.030061316
0.002609684,0.002464223,-0.023023304,-0.024692613,0.014545711,0.001612532,-0.006995932,0.01689777,0.030057119
0,0.013974848,-0.078845869,-0.100071497,1.39E-17,-0.066866006,-0.020556419,0.023993812,0.030093396
0.049740762,0.012430971,0.02645657,0.04997366,0.053567034,-0.024286641,0.002733526,0.027540504,0.030911164
0.004778399,-0.012057651,0.029837604,0.000955338,-0.014361547,0.045952532,-0.003203421,0.027141416,0.030776044
0.037201869,0.011012237,0.024037211,0.042300967,0.027409262,0.028839594,0.010273245,0.028888084,0.030764789
0.002434093,-0.007410643,0.004443355,-0.025728618,0.001480385,-0.003398374,-0.01766516,0.028940909,0.030856446
0.021790659,-0.013730478,0.033425248,0.018148474,0.015048917,0.031088191,-0.004768786,0.029527318,0.031715712
-0.006019803,-0.000754385,-0.011018076,-0.006941259,0.001092299,-0.014095231,-0.007110947,0.029472632,0.031545364
0.013711868,-0.003843614,0.005284663,0.016807118,0.018746043,0.010675645,-0.014486832,0.029729517,0.031485048
-0.035842553,0.010675141,-0.027691835,-0.05153365,-0.040078224,-0.061209972,-0.013481234,0.030061316,0.028753761
-0.013013889,-0.000624805,-0.03000225,-0.014528101,-0.024460298,-0.000607128,0.002275003,0.030057119,0.02965834
-0.000133477,0.002185111,-0.002541297,-0.001464486,-0.001524972,0.025068779,0.003645651,0.030093396,0.021049595
0.025343551,-0.001747707,0.025623105,0.032679506,0.014770198,0.010956109,0.004716342,0.030911164,0.021240341
0.000167316,0.005358268,0.003466208,0.006362694,0.007490672,-0.004226847,0.006913327,0.030776044,0.021522861
-0.015775798,-0.000559406,-0.018458993,-0.011102039,-0.007490672,0.001880805,-0.003027459,0.030764789,0.021540377
0.00746925,-0.003175891,0.002012073,0.016723979,-0.001881468,0.002580344,-0.018024303,0.030856446,0.02104694
0.027910508,-0.007261378,0.029217231,0.0251426,0.022347299,0.02201201,-0.02350186,0.031715712,0.021159721
0.009524313,-0.004596841,0.002923979,0.002275314,0.009165967,0.018505381,0.01263243,0.031545364,0.020972699
0.01984334,0.003905517,0.012092046,0.018018506,0.027004341,-0.001012886,0.00411109,0.031485048,0.019249058
0.028323288,0.00776557,0.011472401,0.006008697,0.071287454,0.001350287,-0.030438368,0.028753761,0.018898341
-0.027686266,0.025437888,-0.032362158,-0.014752167,-0.038096635,-0.028283331,0.030951814,0.02965834,0.019259996
0.028835832,0.006230927,0.02172925,0.027722748,0.037397334,-0.005335202,-0.012488239,0.021049595,0.018691122
0.017789141,-0.001206855,0.009239064,0.021725528,0.013628831,-0.003251306,0.013675568,0.021240341,0.021955191
-0.032542267,0.014803543,-0.024995175,-0.015469922,-0.029883728,-0.020535068,-0.014481689,0.021522861,0.02165987
-0.001668716,0.019442111,0.009385102,0.005773945,-0.017232711,0.010830637,0.000512674,0.021540377,0.021703866
-0.002553315,-0.005499663,-0.000983768,0.007500587,-0.003197729,0.022646708,0.001399089,0.02104694,0.02073548
0.013288341,0.008994337,0.009794398,0.012015437,0.010619569,-0.014515664,0.022337167,0.021159721,0.020729788
0.001686386,-0.005772779,0.001460921,0.011014041,0.012596388,0.00549606,-0.00108316,0.020972699,0.020119326
0.014596486,0.004958447,0.004854378,0.0051414,0.015183176,-0.016238516,0.00030377,0.019249058,0.019056615
-0.001889566,0.00815622,0.007237667,0.013582552,-0.005150226,-0.02602934,0.008750774,0.018898341,0.019188676
